date,country,oecd_rec,yield_spread,gdp_yoy_growth,inflation_rate,unemp_change_yoy,ind_out_growth,cars_yoy_growth,epu,comp_consumer_conf,vix
2018/12/1,USA,0,0.72,3.298962847,2.871529602,-0.3,2.859862456,24.58556379,108.6274,101.4384,13.68
2019/1/1,Canada,0,0.812142857,2.985765256,2.990817122,-0.4,3.549919579,-100,292.01766,101.8951359,13.15
2019/1/1,France,0,0.990727273,1.506109218,2.28780826,-0.6,1.404716362,-89.85692327,239.72984,99.57571,13.15
2019/1/1,Germany,0,0.595272727,0.215810986,1.853641978,-0.3,0.651118114,-57.36093037,219.13716,101.6299,13.15
2019/1/1,Italy,0,2.963727273,0.592850332,1.482213439,-1.1,-0.394157264,-100,101.33783,101.419,13.15
2019/1/1,Japan,0,-0.031,-0.003105572,0.915500558,-0.3,1.006538205,-65.83668005,110.08359,100.5616,13.15
2019/1/1,UK,0,0.62771,1.283093999,2.31884058,-0.3,4.223821322,-99.46385497,372.04322,101.1471,13.15
2019/1/1,USA,0,0.72,3.130030641,2.949520613,-0.5,3.235671055,-100,133.08625,101.4075,13.15
2019/2/1,Canada,0,0.807454545,2.985765256,2.835287762,-0.2,4.83924634,-100,359.61874,101.8951359,12.55
2019/2/1,France,0,1.019,1.506109218,2.256379939,-0.6,1.313903905,100,184.52117,99.36288,12.55
2019/2/1,Germany,0,0.609869565,0.215810986,1.85183561,-0.3,-0.272681782,100,174.6761,101.6129,12.55
2019/2/1,Italy,0,3.48,0.592850332,1.57635468,-1.2,-1.259634093,-100,87.70553,101.5266,12.55
2019/2/1,Japan,0,0.019,-0.003105572,1.319804547,-0.3,0.092783684,100,110.08359,100.525,12.55
2019/2/1,UK,0,0.59391,1.283093999,2.403846154,-0.2,4.004168595,-100,302.5618,101.0671,12.55
2019/2/1,USA,0,0.7,3.130030641,2.699177793,-0.6,4.431337499,100,99.13562,101.4186,12.55
2019/3/1,Canada,0,0.836184211,2.985765256,2.217143211,-0.4,4.520582818,-100,271.83504,101.8951359,12.91
2019/3/1,France,0,1.08885,1.506109218,2.200730287,-0.4,-0.86636789,-100,230.68047,99.07351,12.91
2019/3/1,Germany,0,0.68935,0.215810986,1.947484888,-0.3,-0.459186727,-100,231.35667,101.6007,12.91
2019/3/1,Italy,0,3.27785,0.592850332,1.383399209,-0.9,1.896159147,-100,109.44738,101.673,12.91
2019/3/1,Japan,0,0.075,-0.003105572,1.11338226,-0.5,-0.424310775,-100,110.08359,100.4493,12.91
2019/3/1,UK,0,0.70137,1.283093999,2.205177373,-0.1,1.652894994,-100,364.96503,100.883,12.91
2019/3/1,USA,0,0.76,3.130030641,2.276935073,-0.6,4.359580892,-72.43682416,102.6602,101.5003,12.91
2019/4/1,Canada,0,0.828636364,2.707270935,2.444601726,-0.7,5.438169862,1.675498399,296.15428,101.8951359,19.35
2019/4/1,France,0,1.137695652,1.460195606,2.2084196,-0.3,0.103138705,100,302.29285,98.90532,19.35
2019/4/1,Germany,0,0.716786561,0.12919269,2.341463034,-0.3,0.745577114,-100,193.90706,101.5666,19.35
2019/4/1,Italy,0,3.786695652,0.340340294,1.584158416,-0.4,1.092355492,-100,148.87244,101.7263,19.35
2019/4/1,Japan,0,0.08,-0.255372359,1.417004854,-0.3,2.617603678,-100,110.08359,100.3485,19.35
2019/4/1,UK,0,0.74002,0.685268106,2.203065134,-0.3,0.411449872,-100,451.38799,100.6842,19.35
2019/4/1,USA,0,0.78,2.125110751,2.522540182,-0.4,2.912612632,-100,111.51257,101.4828,19.35
2019/5/1,Canada,0,0.695119048,2.707270935,1.675538222,-0.5,3.54791479,100,322.54407,101.8951359,19.39
2019/5/1,France,0,1.076363636,1.460195606,1.89106668,-0.2,-1.338007072,-100,274.4579,98.64995,19.39
2019/5/1,Germany,0,0.630454545,0.12919269,2.056856351,-0.3,-4.500473097,-37.82682858,148.17275,101.5326,19.39
2019/5/1,Italy,0,3.706363636,0.340340294,1.587301587,-0.5,-2.343787683,-100,139.26295,101.6208,19.39
2019/5/1,Japan,0,0.035,-0.255372359,0.908209668,-0.2,0.338398574,-62.76524866,110.08359,100.2384,19.39
2019/5/1,UK,0,0.57927,0.685268106,2.101241643,-0.4,-1.127045293,100,451.17167,100.4245,19.39
2019/5/1,USA,0,0.56,2.125110751,2.176563793,-0.4,2.706830438,15.11839709,130.22387,101.3758,19.39
2019/6/1,Canada,0,0.397894737,2.707270935,1.987813599,-0.4,2.082890808,44.82036147,290.39466,101.8951359,24.95
2019/6/1,France,0,1.011894737,1.460195606,1.590574374,-0.2,-1.458875327,-100,339.57652,98.54762,24.95
2019/6/1,Germany,0,0.49895356,0.12919269,1.559486674,-0.3,-2.719868974,-51.88064191,225.89791,101.5079,24.95
2019/6/1,Italy,0,3.286894737,0.340340294,1.086956522,-0.6,-4.919632611,-100,187.63555,101.4397,24.95
2019/6/1,Japan,1,-0.06,-0.255372359,0.301888806,-0.2,-1.001804917,-100,110.08359,100.1284,24.95
2019/6/1,UK,0,0.40806,0.685268106,2,-0.4,-1.334661724,78.7007338,468.74661,100.1209,24.95
2019/6/1,USA,0,0.14,2.125110751,1.91018074,-0.2,2.500907315,-100,166.28681,101.2088,24.95
2019/7/1,Canada,0,0.319636364,1.771337736,1.442687481,-0.2,1.671277472,100,301.89997,101.8951359,19.57
2019/7/1,France,0,0.958,2.171024581,1.238329238,-0.4,2.631573812,-100,363.04774,98.90887,19.57
2019/7/1,Germany,0,0.440727273,1.427515925,1.372516345,-0.3,-2.372276211,100,168.08723,101.5225,19.57
2019/7/1,Italy,0,3.078,0.524172505,0.886699507,-0.6,-0.295233724,-100,169.99784,101.2489,19.57
2019/7/1,Japan,0,-0.03,-0.101865896,0.201089854,0.1,-0.178357118,-90.50095153,110.08359,99.99363,19.57
2019/7/1,UK,0,0.40388,1.360811265,1.818181818,-0.2,-1.317083119,97.21704762,406.9074,99.83685,19.57
2019/7/1,USA,0,0.12,1.851285045,1.551286747,0,1.951870833,-74.67777836,201.03201,101.0089,19.57
2019/8/1,Canada,0,0.242368421,1.771337736,1.509439009,-0.2,0.592528136,100,266.60596,101.8951359,15.23
2019/8/1,France,0,0.85845,2.171024581,1.317341722,-0.6,1.195920715,100,267.5836,99.31913,15.23
2019/8/1,Germany,0,0.36395,1.427515925,1.466226076,-0.3,-1.298612797,-100,155.94647,101.5369,15.23
2019/8/1,Italy,0,3.12045,0.524172505,0.985221675,-0.3,0.694471274,-100,158.58832,101.0335,15.23
2019/8/1,Japan,0,-0.045,-0.101865896,0.201089854,-0.1,-0.612426723,22.26660636,110.08359,99.85791,15.23
2019/8/1,UK,0,0.36302,1.360811265,1.811248808,-0.4,-1.408488375,-90.35784957,460.38434,99.70806,15.23
2019/8/1,USA,0,0.19,1.851285045,1.520104329,-0.3,1.045132101,-100,106.90066,101.0619,15.23
2019/9/1,Canada,0,0.052380952,1.771337736,1.881071197,0,0.257991331,-100,250.53673,101.8951359,14.49
2019/9/1,France,0,0.749190476,2.171024581,1.109489051,-0.6,0.243245873,-6.220868744,238.68935,99.59766,14.49
2019/9/1,Germany,0,0.320142857,1.427515925,1.26334568,-0.3,-1.82649351,100,248.37472,101.5426,14.49
2019/9/1,Italy,0,2.999190476,0.524172505,0.982318271,-0.6,-1.853703469,-100,107.76083,100.8348,14.49
2019/9/1,Japan,0,-0.145,-0.101865896,0.50409634,0,-2.339632832,-100,110.08359,99.7089,14.49
2019/9/1,UK,0,0.35,1.360811265,1.807802093,-0.4,0,26.35150476,417.98173,99.6981,14.49
2019/9/1,USA,0,0.09,1.851285045,1.862483913,-0.2,0.571673828,-100,140.24737,101.2753,14.49
2019/10/1,Canada,0,0.049285714,2.089160075,2.025541208,-0.1,1.386056098,4.121225709,297.64712,101.8951359,12.95
2019/10/1,France,0,0.68045,2.37045614,1.263116984,-0.7,1.398796185,100,206.50388,99.78333,12.95
2019/10/1,Germany,0,0.27095,0.572044552,2.036808602,-0.3,-2.573448998,-89.38152137,198.25049,101.4901,12.95
2019/10/1,Italy,1,2.92845,0.795944129,1.079489696,-0.7,-1.489549947,-100,145.08564,100.6941,12.95
2019/10/1,Japan,1,-0.095,-0.08765814,0.908209668,-0.1,-1.315864201,-100,110.08359,99.57893,12.95
2019/10/1,UK,0,0.3706,1.518775064,1.990521327,-0.4,-1.218251994,100,350.97569,99.85291,12.95
2019/10/1,USA,0,0.06,2.154053334,1.996443032,-0.3,-1.063112222,100,98.7367,101.4318,12.95
2019/11/1,Canada,0,-0.013454545,2.089160075,2.398789362,-0.4,2.241997915,-61.0870062,275.60191,101.8951359,16.72
2019/11/1,France,0,0.611863636,2.37045614,0.938467492,-0.6,4.210940306,-14.7943219,159.84601,100.0144,16.72
2019/11/1,Germany,0,0.177318182,0.572044552,1.443744208,-0.3,-3.62311506,-100,145.92436,101.3602,16.72
2019/11/1,Italy,1,2.955863636,0.795944129,0.782778865,-0.6,-0.393288964,100,163.96969,100.5793,16.72
2019/11/1,Japan,1,-0.144,-0.08765814,0.704984648,0.1,-0.524868615,100,110.08359,99.39214,16.72
2019/11/1,UK,0,0.33,1.518775064,1.888574127,-0.1,0.714986097,-40.12103234,400.54899,100.0842,16.72
2019/11/1,USA,0,-0.04,2.154053334,1.790147125,-0.2,0.027389918,-65.27293338,122.53876,101.5178,16.72
2019/12/1,Canada,0,-0.2025,2.089160075,2.020993397,-0.4,0.647402862,-100,339.07191,101.8951359,15.84
2019/12/1,France,0,0.4089,2.37045614,1.170552385,-0.5,-0.750163516,-34.77134766,244.02555,100.211,15.84
2019/12/1,Germany,0,0.013636842,0.572044552,1.634631931,-0.3,-4.54134954,-100,171.3699,101.1781,15.84
2019/12/1,Italy,1,2.6129,0.795944129,0.68359375,-1.1,-0.979417169,5.609078472,114.653,100.4993,15.84
2019/12/1,Japan,1,-0.214,-0.08765814,0.604895804,-0.1,-1.318080919,-100,110.08359,99.14935,15.84
2019/12/1,UK,0,0.139,1.518775064,1.888574127,-0.1,-0.999014455,-84.11365788,354.84107,100.1657,15.84
2019/12/1,USA,0,-0.23,2.154053334,1.648563538,-0.4,-0.681386039,-100,150.11678,101.426,15.84
2020/1/1,Canada,1,-0.134909091,1.860815663,2.010364706,-0.2,-1.58126821,-39.5178238,333.24891,101.8951359,13.31
2020/1/1,France,1,0.294869565,1.993907732,1.06506584,-0.6,0.668990163,-100,269.49667,100.3984,13.31
2020/1/1,Germany,1,-0.023391304,1.495527875,1.724137931,-0.3,-3.234721209,100,246.2419,101.0275,13.31
2020/1/1,Italy,1,2.018869565,0.780095416,0.389483934,-0.7,0.098929253,-100,88.91676,100.5367,13.31
2020/1/1,Japan,1,-0.209,0.620086341,0.604895804,-0.2,-1.232304401,-71.32991675,110.08359,98.92268,13.31
2020/1/1,UK,1,0.0604,1.918880865,1.983002833,-0.1,1.31717932,-100,435.4997,100.2071,13.31
2020/1/1,USA,0,-0.16,2.670264785,1.811444265,-0.1,-1.267581296,100,149.9729,101.1991,13.31
2020/2/1,Canada,1,-0.429761905,1.860815663,1.937356115,-0.3,-1.393848155,-5.71466642,400.90455,101.8951359,18.98
2020/2/1,France,1,0.067681818,1.993907732,1.040662941,-0.6,-1.061985574,-23.77436242,287.83404,100.5103,18.98
2020/2/1,Germany,1,-0.241409091,1.495527875,1.435454766,-0.3,-4.193276082,14.72562119,314.25814,100.9263,18.98
2020/2/1,Italy,1,1.811681818,0.780095416,0.387972842,-0.7,-1.570160884,-32.69483669,112.59803,100.4666,18.98
2020/2/1,Japan,1,-0.289,0.620086341,0.200386798,-0.2,-2.54393995,-100,110.08359,98.71428,18.98
2020/2/1,UK,1,-0.1824,1.918880865,1.690140845,-0.2,0.810586689,-44.48763708,505.47775,100.0184,18.98
2020/2/1,USA,0,-0.43,2.670264785,1.749808005,-0.2,-1.254119335,-100,190.46323,100.9093,18.98
2020/3/1,Canada,1,-0.2635,1.860815663,1.869911773,-0.2,-1.23261056,-100,358.14846,101.8951359,15.56
2020/3/1,France,1,0.147571429,1.993907732,0.907686365,-0.7,1.244457963,-45.97025575,275.04958,100.624,15.56
2020/3/1,Germany,1,-0.177190476,1.495527875,1.24162628,-0.2,-3.966764661,-28.97882179,207.23431,100.9183,15.56
2020/3/1,Italy,1,1.319571429,0.780095416,0.292397661,-0.6,-2.05679466,-58.54356877,111.84922,100.452,15.56
2020/3/1,Japan,1,-0.224,0.620086341,0.200186224,0.1,0.267633567,-100,110.08359,98.57306,15.56
2020/3/1,UK,1,-0.1719,1.918880865,1.688555347,-0.3,2.947116521,-66.95933729,429.23981,99.97532,15.56
2020/3/1,USA,0,-0.33,2.670264785,1.711347737,-0.2,-1.523799742,-100,134.36178,100.9092,15.56
2020/4/1,Canada,1,-0.204454545,1.911570005,1.864238651,0,-1.513098819,-96.98988068,495.85236,101.8951359,15.47
2020/4/1,France,1,0.252869565,1.027213962,0.762033375,-0.6,-0.346433445,-48.74905332,267.70971,100.6375,15.47
2020/4/1,Germany,1,-0.056675889,0.929083942,1.143946434,-0.2,-4.25534155,-28.40801434,210.18505,100.9257,15.47
2020/4/1,Italy,1,1.416869565,-0.177325437,0.194931774,-1.2,-2.357601979,-55.83024696,95.26595,100.4898,15.47
2020/4/1,Japan,1,-0.159,-2.018848054,0.199586906,0,-6.712588145,-100,110.08359,98.69344,15.47
2020/4/1,UK,1,-0.1427,1.766014429,1.499531396,-0.2,5.225462565,-100,542.47842,100.0746,15.47
2020/4/1,USA,1,-0.17,3.18255607,1.764001841,-0.2,-2.248906411,-100,118.48822,101.1078,15.47
2020/5/1,Canada,1,-0.163,1.911570005,2.172301333,0.2,-1.233929666,-98.34863087,364.87671,101.8951359,12.52
2020/5/1,France,1,0.381285714,1.027213962,1.034316095,-0.6,0.113818559,100,246.59494,100.525,12.52
2020/5/1,Germany,1,0.048904762,0.929083942,1.055677843,-0.1,-2.167729126,-27.53642197,181.50481,101.0254,12.52
2020/5/1,Italy,1,1.667285714,-0.177325437,0.1953125,-0.7,-0.299957447,-41.77344783,89.52109,100.5336,12.52
2020/5/1,Japan,1,-0.098,-2.018848054,0.49996513,-0.2,-6.026200455,100,110.08359,99.00764,12.52
2020/5/1,UK,1,-0.025,1.766014429,1.496725912,-0.3,6.735745687,-100,459.14113,100.3799,12.52
2020/5/1,USA,1,0.04,3.18255607,2.05129893,-0.2,-1.781406443,-100,131.75071,101.3707,12.52
2020/6/1,Canada,0,-0.053,1.911570005,2.248882817,0,-0.588550984,100,315.98033,101.8951359,13.76
2020/6/1,France,0,0.4347,1.027213962,1.459360201,-0.6,-3.064142708,-100,244.38811,100.2445,13.76
2020/6/1,Germany,0,0.095255556,0.929083942,1.535444177,0,-5.498602284,100,207.24613,101.0387,13.76
2020/6/1,Italy,0,1.7647,-0.177325437,0.488758553,-0.5,-3.582054287,63.15714453,149.83252,100.6737,13.76
2020/6/1,Japan,0,-0.046,-2.018848054,0.802351094,-0.3,-5.759138891,-100,110.08359,99.20259,13.76
2020/6/1,UK,0,0.0408,1.766014429,1.307189542,0,8.324671578,-100,407.36201,100.7214,13.76
2020/6/1,USA,0,0.1,3.18255607,2.285139611,-0.3,-2.029553764,100,143.46725,101.5937,13.76
2020/7/1,Canada,0,-0.153727273,-0.315546147,2.395198803,-0.2,0.214969966,-89.34560541,275.70785,101.8951359,13.94
2020/7/1,France,0,0.381136364,-4.987676008,1.48529269,-0.6,-2.65737045,-100,254.26959,100.0087,13.94
2020/7/1,Germany,0,0.0775,-1.528661179,1.74081294,0.2,-2.336413805,-100,131.50761,100.9496,13.94
2020/7/1,Italy,0,1.666136364,-6.289795969,0.48828125,-0.8,-0.592309633,100,127.87341,100.5765,13.94
2020/7/1,Japan,0,-0.086,-1.744597568,0.802351094,-0.1,-3.395918896,100,110.08359,99.03683,13.94
2020/7/1,UK,0,-0.0165,-1.719202869,1.785714286,-0.1,8.624268012,-100,390.30472,100.8434,13.94
2020/7/1,USA,0,0.11,1.226554789,2.48653484,-0.4,-1.931092363,100,131.39109,101.5921,13.94
2020/8/1,Canada,0,-0.337763158,-0.315546147,2.156150341,0,1.471888069,-100,380.23371,101.8951359,19.63
2020/8/1,France,0,0.22885,-4.987676008,1.42635358,-0.9,-1.153891406,100,238.52343,99.56186,19.63
2020/8/1,Germany,0,-0.05715,-1.528661179,1.653385322,0.3,-1.221859073,-100,304.09497,100.5657,19.63
2020/8/1,Italy,0,1.36385,-6.289795969,0.292682927,-1,-3.0542509,-97.16311721,106.60549,99.94263,19.63
2020/8/1,Japan,0,-0.176,-1.744597568,0.60176332,0,-7.218278329,11.69875295,110.08359,98.28284,19.63
2020/8/1,UK,0,-0.117,-1.719202869,1.685393258,0.3,9.693912154,-100,238.03452,100.4913,19.63
2020/8/1,USA,0,-0.09,1.226554789,2.33485765,-0.3,-1.163330276,-100,160.51565,101.1732,19.63
2020/9/1,Canada,0,0.146590909,-0.315546147,0.886247046,2.7,-6.569259389,-100,569.65824,101.8951359,57.74
2020/9/1,France,0,0.366636364,-4.987676008,0.673789585,-1.1,-18.17846512,-100,367.15702,98.65371,57.74
2020/9/1,Germany,0,-0.124727273,-1.528661179,1.465494246,0.4,-12.18605327,100,498.05744,99.76041,57.74
2020/9/1,Italy,0,1.967636364,-6.289795969,0.097276265,-2.6,-29.72165913,100,225.07435,98.92947,57.74
2020/9/1,Japan,0,-0.001,-1.744597568,0.60176332,0,-6.388647088,-100,110.08359,96.92022,57.74
2020/9/1,UK,0,-0.0691,-1.719202869,1.495327103,0.3,0.303072736,-100,386.63553,99.44043,57.74
2020/9/1,USA,0,-0.48,1.226554789,1.539386763,0.6,-5.019449451,-100,283.14721,100.1966,57.74
2020/10/1,Canada,0,0.411142857,-12.24152369,-0.220653996,8,-21.80711578,100,448.40468,101.8951359,41.45
2020/10/1,France,0,0.31405,-18.00788849,0.326232969,-0.9,-34.92727518,100,320.16271,97.80283,41.45
2020/10/1,Germany,0,-0.19545,-10.57351957,0.601230784,0.6,-30.00002928,100,374.94694,98.97236,41.45
2020/10/1,Italy,0,2.05305,-17.53832385,0,-2.9,-43.95162171,-100,211.46613,98.45928,41.45
2020/10/1,Japan,0,-0.001,-9.704445033,0.199986052,0.2,-15.02219586,-100,110.08359,95.69758,41.45
2020/10/1,UK,0,-0.2923,-21.94415117,0.92936803,0.3,-13.56630398,100,322.86985,97.92415,41.45
2020/10/1,USA,0,-0.69,-7.528460211,0.329164595,11.1,-17.2620995,100,268.61639,99.13439,41.45
2020/11/1,Canada,0,0.316,-12.24152369,-0.365987104,8.7,-18.0228123,100,678.81709,101.8951359,30.9
2020/11/1,France,0,0.24195,-18.00788849,0.364228889,-1.6,-23.79466154,100,305.83698,97.88477,30.9
2020/11/1,Germany,0,-0.24455,-10.57351957,0.410273047,0.8,-22.46244716,100,397.71599,98.87707,30.9
2020/11/1,Italy,0,2.03395,-17.53832385,-0.194174757,-1.3,-20.53307867,100,174.28109,98.59885,30.9
2020/11/1,Japan,0,0.042,-9.704445033,0.099993026,0.5,-23.04311151,-100,110.08359,95.46436,30.9
2020/11/1,UK,0,-0.0557,-21.94415117,0.648748842,0.2,-8.113566394,100,291.24947,97.18063,30.9
2020/11/1,USA,0,0.5,-7.528460211,0.118003219,9.6,-16.05749323,100,350.45982,98.6451,30.9
2020/12/1,Canada,0,0.368863636,-12.24152369,0.660319453,7,-12.43911762,-100,504.9122,101.8951359,31.12
2020/12/1,France,0,0.336,-18.00788849,0.200803213,-1.2,-11.80083956,100,321.69085,98.50109,31.12
2020/12/1,Germany,0,-0.058285714,-10.57351957,0.225033485,0.9,-12.36916043,-100,278.8722,99.2729,31.12
2020/12/1,Italy,0,1.831,-17.53832385,-0.193986421,0,-13.74874225,-100,156.47175,99.27399,31.12
2020/12/1,Japan,0,0.072,-9.704445033,0.100193399,0.5,-19.94658818,-100,110.08359,95.89619,31.12
2020/12/1,UK,0,0.088,-21.94415117,0.834105653,0.5,1.109985849,-100,294.32232,97.31718,31.12
2020/12/1,USA,0,0.53,-7.528460211,0.645695594,7.4,-10.66137439,100,231.2598,98.59637,31.12
2021/1/1,Canada,0,0.336363636,-4.536907058,0.146059849,5.2,-8.086544398,-100,551.53028,101.8951359,26.84
2021/1/1,France,0,0.294130435,-3.731693206,0.77601073,0.2,-9.126613754,-100,242.34147,98.9799,26.84
2021/1/1,Germany,0,-0.078913043,-2.583328744,-1.040881134,0.9,-10.12415013,100,312.9316,99.67586,26.84
2021/1/1,Italy,0,1.640130435,-6.275573072,-0.387972842,0.7,-7.905138674,-100,150.86638,99.72274,26.84
2021/1/1,Japan,0,0.075,-4.862323765,0.200386798,0.6,-15.32980328,-100,110.08359,96.4416,26.84
2021/1/1,UK,0,0.1094,-9.508954753,1.111111111,0.7,4.899989176,100,343.81095,97.80187,26.84
2021/1/1,USA,0,0.44,-1.468931477,0.986143187,6.5,-6.870177756,-100,305.96355,98.6133,26.84
2021/2/1,Canada,0,0.406,-4.536907058,0.146180841,4.4,-7.757808358,-100,415.31553,101.8951359,22.89
2021/2/1,France,0,0.309714286,-3.731693206,0.219340072,0.7,-7.114336496,-100,202.95087,99.15891,22.89
2021/2/1,Germany,0,-0.043619048,-2.583328744,-0.854196988,1,-10.5613584,-84.47671544,215.73822,99.96133,22.89
2021/2/1,Italy,0,1.511714286,-6.275573072,-0.483091787,0.7,-0.79765146,100,160.26182,99.99223,22.89
2021/2/1,Japan,0,0.11,-4.862323765,0.099993026,0.7,-11.97116254,-100,110.08359,96.9056,22.89
2021/2/1,UK,0,0.2017,-9.508954753,0.461680517,1.1,7.738663257,-100,293.55097,98.007,22.89
2021/2/1,USA,0,0.5,-1.468931477,1.309626531,4.8,-6.7012832,100,224.42637,98.81078,22.89
2021/3/1,Canada,0,0.41752381,-4.536907058,0.513886553,3.5,-6.816679043,-73.42794005,422.5006,101.8951359,27.65
2021/3/1,France,0,0.281363636,-3.731693206,0.04784689,0.8,-6.746132738,-81.56171958,432.69126,99.09138,27.65
2021/3/1,Germany,0,-0.032727273,-2.583328744,-0.854196988,0.9,-7.396724648,-78.49178914,295.3185,100.0187,27.65
2021/3/1,Italy,0,1.472363636,-6.275573072,-0.583090379,0.3,-4.599949089,-79.2838438,169.11854,100.0555,27.65
2021/3/1,Japan,0,0.07,-4.862323765,-0.19978628,0.6,-11.12099231,-45.9478618,110.08359,97.31589,27.65
2021/3/1,UK,0,0.213,-9.508954753,0.73800738,1.4,6.120480618,-100,276.29085,97.83266,27.65
2021/3/1,USA,0,0.55,-1.468931477,1.371280557,4.3,-6.522033445,-100,218.05829,99.11648,27.65
2021/4/1,Canada,0,0.502857143,-3.020634455,0.658869443,3.4,-5.870919582,100,497.61172,101.8951359,29.44
2021/4/1,France,0,0.209136364,-3.964053241,0.047865212,0.1,-4.284932662,100,358.26841,98.76158,29.44
2021/4/1,Germany,0,-0.098136364,-2.110749203,-0.748885436,0.9,-3.285012226,-35.00676395,443.74243,99.8502,29.44
2021/4/1,Italy,0,1.279136364,-6.031831271,-0.291828794,0.5,-1.911420842,-100,173.76362,99.78658,29.44
2021/4/1,Japan,0,0.095,-0.362327198,-0.597568051,0.7,-3.597789415,-100,110.08359,97.51375,29.44
2021/4/1,UK,0,0.2558,-8.260513746,0.831024931,1.4,4.479013925,100,322.77067,97.50163,29.44
2021/4/1,USA,0,0.67,-1.08328503,1.182110392,3.3,-5.091445978,-94.0001525,249.17362,99.26201,29.44
2021/5/1,Canada,0,0.581,-3.020634455,0.953054349,2.7,-4.000132036,-100,455.04761,101.8951359,25
2021/5/1,France,0,0.200857143,-3.964053241,0.200918485,-0.1,-5.238220808,-100,403.88629,98.49548,25
2021/5/1,Germany,0,-0.093904762,-2.110749203,-0.195124082,0.8,-2.408509781,-100,387.49448,99.62884,25
2021/5/1,Italy,0,1.184857143,-6.031831271,-0.194931774,-0.3,-4.012068693,-100,279.38913,99.60262,25
2021/5/1,Japan,0,0.085,-0.362327198,-0.995053564,0.7,-3.624538595,-100,110.08359,97.48475,25
2021/5/1,UK,0,0.3436,-8.260513746,0.552995392,1.6,4.466062735,-100,313.84183,97.40619,25
2021/5/1,USA,0,0.71,-1.08328503,1.174543028,3.1,-5.180314884,-71.5669258,246.7071,99.21984,25
2021/6/1,Canada,0,0.624952381,-3.020634455,0.733140143,3.3,-2.483877903,-70.86569278,371.18106,101.8951359,22.37
2021/6/1,France,0,0.198090909,-3.964053241,-0.019051248,-0.3,-4.001916236,100,257.26734,98.68332,22.37
2021/6/1,Germany,0,-0.080409091,-2.110749203,-0.567107929,0.7,-0.197239705,-100,227.944,99.48254,22.37
2021/6/1,Italy,0,1.116090909,-6.031831271,-0.194552529,0,-1.341627303,-100,141.7286,99.89171,22.37
2021/6/1,Japan,0,0.075,-0.362327198,-1.19404473,0.9,-4.074076821,100,110.08359,97.32553,22.37
2021/6/1,UK,0,0.2924,-8.260513746,0.829493088,1.3,1.633029816,100,210.90306,97.80963,22.37
2021/6/1,USA,0,0.76,-1.08328503,1.362016822,3.1,-3.836307918,-100,246.1261,99.22284,22.37
2021/7/1,Canada,0,0.748,0.332146139,1.023450923,3.7,-2.421019612,100,290.41545,101.8951359,24.91
2021/7/1,France,0,0.23715,1.465246248,0.554811555,-0.1,-1.992273919,-100,276.37227,98.77839,24.91
2021/7/1,Germany,0,-0.03635,-1.618489772,1.202461568,0.7,-2.583716424,100,210.2321,99.38899,24.91
2021/7/1,Italy,0,1.16315,1.621281946,0.388726919,0.6,-1.390227752,-65.9640085,247.12471,100.2462,24.91
2021/7/1,Japan,0,0.11,-0.59297793,-0.69646908,0.6,-1.5726199,-100,110.08359,97.32765,24.91
2021/7/1,UK,0,0.3372,-6.659860666,0.923361034,1.1,-3.213670642,100,199.22395,98.38744,24.91
2021/7/1,USA,0,0.94,1.572607324,1.399752115,2.8,-2.557942596,-94.77741488,207.91242,99.2288,24.91
2021/8/1,Canada,0,1.016973684,0.332146139,1.091660418,2.7,-4.400552727,-100,323.20821,101.8951359,23.14
2021/8/1,France,0,0.3911,1.465246248,0.564431264,0.4,-7.370763263,-100,226.43034,98.98377,23.14
2021/8/1,Germany,0,0.0956,-1.618489772,1.498477265,0.6,-4.852518149,-100,223.45363,99.55241,23.14
2021/8/1,Italy,0,1.1311,1.621281946,0.583657588,0.6,-0.711313348,-100,136.78912,100.5858,23.14
2021/8/1,Japan,0,0.205,-0.59297793,-0.498469825,0.5,0.094889037,-100,110.08359,97.69778,23.14
2021/8/1,UK,0,0.5722,-6.659860666,0.73664825,0.8,-5.58138097,100,172.01046,99.43591,23.14
2021/8/1,USA,0,1.15,1.572607324,1.67621107,2.7,-6.158029573,-100,151.93288,99.36539,23.14
2021/9/1,Canada,0,1.390521739,0.332146139,2.196200591,-0.8,3.217861536,-97.22965955,344.16196,101.8951359,21.84
2021/9/1,France,0,0.469086957,1.465246248,1.109092647,0.6,14.40466338,-100,258.44636,99.4972,21.84
2021/9/1,Germany,0,0.174304348,-1.618489772,1.794605309,0.5,7.627126725,-100,263.6632,99.86309,21.84
2021/9/1,Italy,0,1.243086957,1.621281946,0.777453839,2.5,38.89680417,-98.81386915,175.08766,100.9382,21.84
2021/9/1,Japan,0,0.185,-0.59297793,-0.39877586,0.2,0.663499971,100,110.08359,98.06157,21.84
2021/9/1,UK,0,0.7656,-6.659860666,1.012891344,0.7,1.711967903,-100,211.31998,100.715,21.84
2021/9/1,USA,0,1.51,1.572607324,2.619706799,1.7,0.479070652,-100,139.8012,99.72382,21.84
2021/10/1,Canada,0,1.423690476,12.38111788,3.389879514,-5.5,19.56041993,-100,267.88503,101.8951359,17.42
2021/10/1,France,0,0.52815,17.85955188,1.243305279,0.6,43.17433501,-96.56556655,186.40505,100.1209,17.42
2021/10/1,Germany,0,0.21315,10.79145471,1.99206236,0.3,36.92722417,-95.91416771,236.37902,100.1951,17.42
