date,country,real_gdp,cpi,unemployment_rate,epu,10_yr_yld,3_mo_yld,oecd_rec,ind_out,comp_consumer_conf,pcar_reg,vix
2012-10-01,UK,484039000000.0,96.8,7.8,374.76809,1.7721,0.54397,0.0,90.88994,96.93995,4.449505594460287,16.28
2012-10-01,USA,17489851999999.998,97.59511,7.8,165.94452,1.75,0.23,1.0,96.69092,99.32568,-1.5315803740851246,16.28
2012-11-01,Canada,486667500000.0,96.31288,7.4,382.53922,1.73809523809524,0.97,1.0,93.78397,99.2949601766069,-0.4584583989358558,16.7
2012-11-01,France,529226300000.00006,98.79,10.2,332.82086,2.14,0.192,1.0,98.51675,97.38606,-5.21752130363284,16.7
2012-11-01,Germany,725375330000.0,97.67679,5.0,214.81981,1.33590909090909,0.192,1.0,95.68299,100.1765,2.359866293545004,16.7
2012-11-01,Italy,414303600000.0,98.88372,11.6,113.17736,4.851,0.192,1.0,99.28058,96.23099,-3.699260268530969,16.7
2012-11-01,Japan,128888700000000.0,95.80046,4.1,188.29182,0.713,0.31818,0.0,96.0698,99.57906,7.703450374828808,16.7
2012-11-01,UK,484039000000.0,97.0,7.8,408.435,1.7741,0.52452,0.0,91.62717,97.24828,-1.0027408288981623,16.7
2012-11-01,USA,17489851999999.998,97.1327,7.7,187.49064,1.65,0.23,1.0,97.079,99.23881,3.909153475567789,16.7
2012-12-01,Canada,486667500000.0,95.75981,7.3,238.72571,1.76789473684211,0.945,0.0,93.37473,99.2824670632895,3.95065598504988,17.31
2012-12-01,France,529226300000.00006,99.1,10.3,270.13154,2.01,0.185473684210526,1.0,98.98747,97.40629,9.0769441777534,17.31
2012-12-01,Germany,725375330000.0,97.95667,5.0,170.51522,1.29941176470588,0.185473684210526,1.0,96.16624,100.2789,-2.0856065167027857,17.31
2012-12-01,Italy,414303600000.0,99.06977,11.6,141.23976,4.542,0.185473684210526,1.0,100.2281,96.07703,0.2485548185938863,17.31
2012-12-01,Japan,128888700000000.0,95.80046,4.3,151.48223,0.781,0.30818,0.0,97.40411,99.79987,-1.381083010902656,17.31
2012-12-01,UK,484039000000.0,97.3,7.8,358.99347,1.8467,0.51848,0.0,92.78568,97.32408,-9.621560998747054,17.31
2012-12-01,USA,17489851999999.998,96.87111,7.9,192.82518,1.72,0.24,1.0,97.34109,98.90295,-0.3311696913498443,17.31
2013-01-01,Canada,491023750000.0,95.83882,7.1,223.5266,1.93136363636364,0.92,0.0,94.09569,99.3353344472864,-2.643832995088917,13.51
2013-01-01,France,529349500000.00006,98.6,10.4,318.23907,2.17,0.204909090909091,1.0,98.82076,97.34954,-10.7653908057539,13.51
2013-01-01,Germany,722103530000.0,97.4902,5.1,198.88418,1.51227272727273,0.204909090909091,1.0,95.29639,100.4413,-4.129278020136765,13.51
2013-01-01,Italy,410076000000.0,99.25581,12.1,171.18169,4.208,0.204909090909091,1.0,100.1228,96.12095,-5.752342254031204,13.51
2013-01-01,Japan,130642425000000.0,95.90227,4.2,101.26132,0.775,0.29182,0.0,95.39062,100.2225,-1.520828891284422,13.51
2013-01-01,UK,485409000000.0,97.0,8.0,371.50231,2.0795,0.51228,0.0,91.52185,97.31844,12.646727930547096,13.51
2013-01-01,USA,17662400000000.0,97.15759,8.0,157.5333,1.91,0.23,1.0,97.34555,98.77381,3.9872408293460855,13.51
2013-02-01,Canada,491023750000.0,96.94495,7.1,174.39271,1.96789473684211,0.9475,0.0,95.09557,99.2966065774276,0.6671646509144923,14.07
2013-02-01,France,529349500000.00006,98.88,10.4,242.87603,2.24,0.22335,1.0,100.3996,97.25758,6.14797122586008,14.07
2013-02-01,Germany,722103530000.0,98.04996,5.1,152.42019,1.5435,0.22335,1.0,95.97294,100.5744,2.9178023668390125,14.07
2013-02-01,Italy,410076000000.0,99.34884,12.1,184.06683,4.493,0.22335,1.0,99.49114,96.28111,-0.1478488785613577,14.07
2013-02-01,Japan,130642425000000.0,95.69865,4.3,123.49769,0.669,0.26909,0.0,96.99046,100.5846,4.207828089056992,14.07
2013-02-01,UK,485409000000.0,97.5,7.8,265.68391,2.1781,0.50988,0.0,91.94313,97.27979,-1.470342682143894,14.07
2013-02-01,USA,17662400000000.0,97.95331,7.7,114.65412,1.98,0.22,1.0,97.81184,98.8774,-0.817995910020451,14.07
2013-03-01,Canada,491023750000.0,97.10297,7.3,258.24166,1.8515,0.9625,0.0,95.68649,99.2072166561933,2.479913625389565,13.03
2013-03-01,France,529349500000.00006,99.63,10.4,259.25509,2.07,0.20605,1.0,100.5663,97.09077,-4.6037740858495,13.03
2013-03-01,Germany,722103530000.0,98.51642,5.0,201.00304,1.3545,0.20605,1.0,97.71263,100.6448,3.065708926435864,13.03
2013-03-01,Italy,410076000000.0,99.53488,12.1,241.01821,4.64,0.20605,1.0,98.96473,96.44694,3.3358064615636702,13.03
2013-03-01,Japan,130642425000000.0,95.90227,4.1,88.96143,0.492,0.25,0.0,97.89037,100.7976,-1.0678271766679042,13.03
2013-03-01,UK,485409000000.0,97.8,7.8,274.71902,1.9768,0.50688,0.0,92.99632,97.38625,-3.0864842609115843,13.03
2013-03-01,USA,17662400000000.0,98.20941,7.5,124.94082,1.96,0.21,1.0,98.21381,99.04517,-3.5180412371134007,13.03
2013-04-01,Canada,493851500000.0,96.94495,7.2,206.53091,1.74863636363636,0.9825,0.0,95.02256,99.1408387399933,-4.848331962829136,13.97
2013-04-01,France,533209000000.0,99.48,10.5,300.53116,1.8,0.208904761904762,1.0,101.8804,96.89919,3.94717616526235,13.97
2013-04-01,Germany,729971380000.0,98.04996,5.0,131.46474,1.19619047619048,0.208904761904762,1.0,97.61598,100.6755,-0.1204478955967676,13.97
2013-04-01,Italy,410390800000.0,99.53488,12.2,199.69656,4.278,0.208904761904762,1.0,98.12247,96.75312,-1.2507460500911771,13.97
2013-04-01,Japan,131825174999999.98,96.20769,4.1,69.90321,0.589,0.22818,0.0,98.09035,100.8598,7.576367021988953,13.97
2013-04-01,UK,488930000000.0,98.0,7.7,240.47742,1.7824,0.50557,0.0,92.891,97.58126,8.49416959592361,13.97
2013-04-01,USA,17709671000000.0,98.10731,7.6,118.71049,1.76,0.2,1.0,98.10179,99.25853,-0.1202083611593447,13.97
2013-05-01,Canada,493851500000.0,97.18198,7.1,220.81042,1.90181818181818,0.998,0.0,94.82378,99.2630738128177,4.441671783012921,13.49
2013-05-01,France,533209000000.0,99.54,10.4,256.80841,1.87,0.201227272727273,1.0,101.4881,96.69903,1.43578141315697,13.49
2013-05-01,Germany,729971380000.0,98.42313,5.0,65.21713,1.29409090909091,0.201227272727273,1.0,96.84278,100.6958,-6.017323257423085,13.49
2013-05-01,Italy,410390800000.0,99.53488,12.4,130.0248,3.964,0.201227272727273,0.0,100.0175,97.00656,5.0083505840329785,13.49
2013-05-01,Japan,131825174999999.98,96.30949,4.1,93.02014,0.879,0.22818,0.0,99.5902,100.8071,-4.806646257974673,13.49
2013-05-01,UK,488930000000.0,98.2,7.7,162.96872,1.9462,0.50563,0.0,93.20695,97.92049,0.3306351310215127,13.49
2013-05-01,USA,17709671000000.0,98.28198,7.5,104.30455,1.93,0.2,1.0,98.1919,99.59885,-0.521529820807696,13.49
2013-06-01,Canada,493851500000.0,97.18198,7.2,143.97371,2.2445,1.025,0.0,94.53516,99.4447699919021,-2.931912412044596,17.27
2013-06-01,France,533209000000.0,99.7,10.4,293.78504,2.21,0.21025,1.0,100.027,96.7962,1.82854804970273,17.27
2013-06-01,Germany,729971380000.0,98.51642,4.9,126.39472,1.5305,0.21025,1.0,98.58247,100.729,8.616567279832363,17.27
2013-06-01,Italy,410390800000.0,99.81396,12.4,134.50195,4.379,0.21025,0.0,100.0175,97.33047,0.3401235608107321,17.27
2013-06-01,Japan,131825174999999.98,96.30949,3.9,111.34775,0.822,0.22818,0.0,98.5903,100.6515,-3.576498928538405,17.27
2013-06-01,UK,488930000000.0,98.0,7.7,216.77474,2.3063,0.50794,0.0,94.26014,98.47762,0.1602147873307336,17.27
2013-06-01,USA,17709671000000.0,98.51783,7.5,114.61614,2.3,0.19,1.0,98.37598,99.7748,2.701976072052701,17.27
2013-07-01,Canada,497912500000.0,97.26099,7.3,135.83992,2.43818181818182,1.012,0.0,94.9216,99.6154980511259,0.3296362118058971,13.97
2013-07-01,France,532693900000.0,99.4,10.3,215.33032,2.25,0.221434782608696,1.0,99.39935,97.24719,0.522318419824771,13.97
2013-07-01,Germany,733980950000.0,98.98288,4.9,160.84449,1.56565217391304,0.221434782608696,1.0,97.03608,100.7723,-4.9508580640071855,13.97
2013-07-01,Italy,411306100000.0,99.90697,12.2,172.21577,4.418,0.221434782608696,0.0,99.91226,97.47647,-3.752326937570829,13.97
2013-07-01,Japan,133098150000000.0,96.51311,3.8,145.88191,0.79,0.228,0.0,100.0901,100.5433,0.4472048757909729,13.97
2013-07-01,UK,493002000000.0,98.0,7.7,141.8207,2.471,0.50944,0.0,94.26014,99.25689,1.7732713687323594,13.97
2013-07-01,USA,17860450000000.0,98.55664,7.3,94.03991,2.58,0.14,1.0,98.06214,99.73689,0.3010471204188578,13.97
2013-08-01,Canada,497912500000.0,97.26099,7.3,143.07606,2.61142857142857,0.9925,0.0,95.75151,99.8310369828828,3.854844818707511,14.21
2013-08-01,France,532693900000.0,99.86,10.1,143.93038,2.36,0.225863636363636,1.0,98.64424,97.78839,-1.82699622223082,14.21
2013-08-01,Germany,733980950000.0,98.98288,4.9,131.17686,1.735,0.225863636363636,1.0,98.96907,100.8213,3.077777618624455,14.21
2013-08-01,Italy,411306100000.0,100.2791,12.5,126.31225,4.419,0.225863636363636,0.0,98.0172,97.58673,2.6392993857701046,14.21
2013-08-01,Japan,133098150000000.0,96.81853,4.1,77.58928,0.708,0.228,0.0,100.3901,100.5151,2.4379677617199995,14.21
2013-08-01,UK,493002000000.0,98.4,7.6,217.50978,2.7088,0.51262,0.0,93.73354,99.76202,-2.5905195712565603,14.21
2013-08-01,USA,17860450000000.0,98.6752,7.2,102.77067,2.74,0.12,1.0,98.63718,99.45435,-0.6524859715516268,14.21
2013-09-01,Canada,497912500000.0,97.41901,7.1,133.10943,2.698,0.9875,0.0,96.54491,100.027136320703,-1.2211479648045092,14.69
2013-09-01,France,532693900000.0,99.63,10.3,244.41395,2.49,0.223238095238095,1.0,99.61509,98.12425,0.704604554647886,14.69
2013-09-01,Germany,733980950000.0,98.98288,4.9,130.39104,1.88809523809524,0.223238095238095,1.0,98.67912,100.9231,-0.1149815899690307,14.69
2013-09-01,Italy,411306100000.0,100.0,12.6,170.23085,4.541,0.223238095238095,0.0,100.0175,97.66788,-0.8032581052843024,14.69
2013-09-01,Japan,133098150000000.0,97.12395,3.9,103.82896,0.669,0.228,0.0,101.19,100.5352,5.880982084228694,14.69
2013-09-01,UK,493002000000.0,98.7,7.4,181.16468,2.8443,0.51688,0.0,94.99737,99.95473,3.1621902763996017,14.69
2013-09-01,USA,17860450000000.0,98.78996,7.2,144.40178,2.81,0.11,1.0,99.16573,99.07097,-0.1576251149349894,14.69
2013-10-01,Canada,503123500000.0,97.18198,7.3,264.02279,2.51818181818182,0.924,0.0,97.89358,100.000302215179,-1.3538987927332478,15.41
2013-10-01,France,536571900000.0,99.5,10.1,287.16965,2.39,0.225826086956522,1.0,99.1738,98.15186,3.16777193085416,15.41
2013-10-01,Germany,736023590000.0,98.7963,4.8,209.00706,1.76217391304348,0.225826086956522,1.0,98.00258,101.0497,1.0493611621770529,15.41
2013-10-01,Italy,410568800000.0,99.81396,12.6,153.34208,4.248,0.225826086956522,0.0,100.3334,97.50784,-0.6979655901220708,15.41
2013-10-01,Japan,132955025000000.0,97.22575,4.0,102.51415,0.59,0.221,0.0,101.49,100.3434,2.9583955675574014,15.41
2013-10-01,UK,496466000000.0,98.8,7.2,229.49416,2.6784,0.51663,0.0,94.47077,99.92602,-1.9466928654460671,15.41
2013-10-01,USA,18016147000000.0,98.53555,7.2,171.02225,2.62,0.12,1.0,99.04796,98.83395,-1.933956058413361,15.41
2013-11-01,Canada,503123500000.0,97.18198,7.1,135.22496,2.5585,0.925,0.0,97.56447,99.8006731216152,0.3284953488257635,12.92
2013-11-01,France,536571900000.0,99.46,10.2,185.95941,2.27,0.223380952380952,1.0,100.6252,97.9682,-1.69263344183548,12.92
2013-11-01,Germany,736023590000.0,98.98288,4.8,110.15919,1.67714285714286,0.223380952380952,1.0,99.64562,101.2084,1.718256109280322,12.92
2013-11-01,Italy,410568800000.0,99.53488,12.6,187.17675,4.095,0.223380952380952,0.0,100.0175,97.49071,0.3832901440655294,12.92
2013-11-01,Japan,132955025000000.0,97.22575,3.9,79.57029,0.605,0.22,1.0,101.89,100.1721,3.746177561639888,12.92
2013-11-01,UK,496466000000.0,98.8,7.2,176.47414,2.7598,0.52344,0.0,94.5761,99.90483,1.8040829322921952,12.92
2013-11-01,USA,18016147000000.0,98.3343,6.9,89.90614,2.72,0.12,1.0,99.29161,98.93504,1.757445666756115,12.92
2013-12-01,Canada,503123500000.0,96.94495,7.4,132.9837,2.6735,0.9175,0.0,96.72771,99.5625288930309,-6.692226493309015,14.19
2013-12-01,France,536571900000.0,99.8,10.2,223.97088,2.33,0.2735,1.0,99.60529,97.94826,6.64857879475622,14.19
2013-12-01,Germany,736023590000.0,99.35605,4.8,166.10238,1.79777777777778,0.2735,1.0,99.83892,101.3722,-2.935492856575152,14.19
2013-12-01,Italy,410568800000.0,99.72093,12.6,94.33846,4.114,0.2735,0.0,98.85945,97.48067,2.398621487593728,14.19
2013-12-01,Japan,132955025000000.0,97.32757,3.7,90.68486,0.688,0.22,1.0,101.89,99.89519,-1.1054918101183409,14.19
2013-12-01,UK,496466000000.0,99.2,7.1,190.23351,2.9458,0.52474,0.0,94.5761,100.161,1.904839447766201,14.19
2013-12-01,USA,18016147000000.0,98.32586,6.7,104.60212,2.9,0.14,1.0,99.50137,99.24061,-1.239288068556365,14.19
2014-01-01,Canada,503973750000.0,97.26099,7.3,132.78744,2.53409090909091,0.894,0.0,97.08991,99.5377987136288,0.6623555387257558,14.24
2014-01-01,France,536325300000.0,99.24,10.2,221.4138,2.38,0.292045454545455,1.0,98.26179,98.03093,-13.3465559025308,14.24
2014-01-01,Germany,743229810000.0,98.7963,4.8,106.1858,1.75590909090909,0.292045454545455,1.0,99.16237,101.5134,0.1764472460271322,14.24
2014-01-01,Italy,410961900000.0,99.90697,13.0,116.01048,3.866,0.292045454545455,0.0,100.6492,97.57222,-3.2882749967843274,14.24
2014-01-01,Japan,133993174999999.98,97.22575,3.7,89.6786,0.614,0.22,1.0,103.5898,99.52866,7.870616031961163,14.24
2014-01-01,UK,500552000000.0,98.7,6.9,206.44778,2.91,0.52093,0.0,94.78673,100.6232,0.1824097519389441,14.24
2014-01-01,USA,17953974000000.0,98.69166,6.6,93.50074,2.86,0.12,1.0,99.12598,99.41454,-3.8846615939126976,14.24
2014-02-01,Canada,503973750000.0,98.05109,7.3,165.5119,2.42,0.87,0.0,98.90002,99.7150264583538,0.1571445558123357,15.47
2014-02-01,France,536325300000.0,99.79,10.2,139.9691,2.25,0.2881,1.0,100.1348,98.10863,4.17492816841638,15.47
2014-02-01,Germany,743229810000.0,99.26276,4.8,134.59872,1.5585,0.2881,1.0,99.16237,101.5744,0.482309302424587,15.47
2014-02-01,Italy,410961900000.0,99.81396,12.9,136.19007,3.651,0.2881,0.0,99.80698,97.96446,3.1303957808595406,15.47
2014-02-01,Japan,133993174999999.98,97.22575,3.6,136.57599,0.586,0.212,1.0,102.8899,99.1508,-5.98593935995251,15.47
2014-02-01,UK,500552000000.0,99.1,6.7,181.96483,2.8147,0.52153,0.0,95.31332,100.9757,-5.79145227992165,15.47
2014-02-01,USA,17953974000000.0,99.05661,6.7,88.98535,2.71,0.13,1.0,99.87865,99.48507,0.7361111111111125,15.47
2014-03-01,Canada,503973750000.0,98.60416,7.1,199.52416,2.45428571428571,0.8425,0.0,99.21972,99.9271614531509,-0.6588769275236337,14.84
2014-03-01,France,536325300000.0,100.24,10.2,221.99613,2.15,0.305333333333333,1.0,99.4778,98.12945,3.87471617470281,14.84
2014-03-01,Germany,743229810000.0,99.54263,4.8,130.77836,1.50857142857143,0.305333333333333,1.0,99.45232,101.5765,0.8535741617678189,14.84
2014-03-01,Italy,410961900000.0,99.90697,12.8,128.5175,3.399,0.305333333333333,0.0,98.64889,98.62517,1.0211855292350676,14.84
2014-03-01,Japan,133993174999999.98,97.42937,3.7,86.77592,0.605,0.212,1.0,104.2897,98.91194,-1.6447988510271605,14.84
2014-03-01,UK,500552000000.0,99.3,6.6,217.1249,2.7837,0.52157,0.0,94.5761,101.3042,9.074198040118835,14.84
2014-03-01,USA,17953974000000.0,99.69453,6.7,93.46759,2.72,0.12,0.0,100.8882,99.51752,6.011305666620718,14.84
2014-04-01,Canada,508567750000.0,98.9202,7.1,123.92582,2.4447619047619,0.926,0.0,100.5188,100.029225936933,6.318107053252008,14.2
2014-04-01,France,536814000000.0,100.2,10.1,175.99145,2.03,0.32975,1.0,99.45819,98.01938,0.727777706342988,14.2
2014-04-01,Germany,743381110000.0,99.35605,4.8,93.58223,1.4565,0.32975,1.0,99.06572,101.5967,-1.3602839112930245,14.2
2014-04-01,Italy,410949300000.0,100.093,12.8,102.56397,3.228,0.32975,0.0,99.7017,99.27867,-3.6331253003272113,14.2
2014-04-01,Japan,131596025000000.0,99.46552,3.6,97.0801,0.61,0.212,1.0,99.79018,98.94579,-17.482904757105754,14.2
2014-04-01,UK,504939000000.0,99.6,6.4,114.79574,2.7417,0.52665,0.0,94.99737,101.5671,0.5286191229138515,14.2
2014-04-01,USA,18185911000000.0,100.0232,6.2,91.11802,2.71,0.12,0.0,100.9534,99.591,-1.4826375341396962,14.2
2014-05-01,Canada,508567750000.0,99.39426,7.3,126.08412,2.3152380952381,0.925,0.0,100.7863,99.9957695029056,1.4004173271720533,12.48
2014-05-01,France,536814000000.0,100.22,10.1,188.42922,1.84,0.324571428571429,1.0,97.90875,97.8728,-1.90395343196701,12.48
2014-05-01,Germany,743381110000.0,99.26276,4.7,129.218,1.32714285714286,0.324571428571429,1.0,98.58247,101.6315,4.246051176018671,12.48
2014-05-01,Italy,410949300000.0,100.0,12.7,105.47378,3.123,0.324571428571429,0.0,98.33304,99.61394,1.043327266085063,12.48
2014-05-01,Japan,131596025000000.0,99.87274,3.6,53.24005,0.566,0.21,1.0,101.89,99.22411,3.120962152128701,12.48
2014-05-01,UK,504939000000.0,99.6,6.3,198.74093,2.6989,0.52744,0.0,94.47077,101.7205,0.7536471412832116,12.48
2014-05-01,USA,18185911000000.0,100.3725,6.3,90.39225,2.56,0.11,0.0,101.3666,99.5773,3.1419141914191653,12.48
2014-06-01,Canada,508567750000.0,99.47327,7.2,111.1764,2.29857142857143,0.935,0.0,101.6367,99.9396200002889,0.6258229666274034,11.54
2014-06-01,France,536814000000.0,100.18,10.2,159.18368,1.71,0.241428571428571,1.0,99.30128,97.77207,1.39500686442276,11.54
2014-06-01,Germany,743381110000.0,99.54263,4.7,70.29832,1.26428571428571,0.241428571428571,1.0,98.67912,101.6152,-7.133711672660607,11.54
2014-06-01,Italy,410949300000.0,100.093,12.2,104.60303,2.92,0.241428571428571,0.0,100.3334,99.41846,3.863511158092184,11.54
2014-06-01,Japan,131596025000000.0,99.77094,3.7,44.84903,0.536,0.21,1.0,100.5901,99.55025,-0.2821073123959823,11.54
2014-06-01,UK,504939000000.0,99.8,6.1,123.77553,2.7842,0.54394,0.0,94.78673,101.8074,-2.641794164286804,11.54
2014-06-01,USA,18185911000000.0,100.5595,6.1,81.00762,2.6,0.11,0.0,101.7029,99.55072,4.50531166005373,11.54
2014-07-01,Canada,513442750000.00006,99.31525,7.1,143.09218,2.19454545454545,0.948,0.0,101.0467,99.9112601584292,2.5684094687063777,12.3
2014-07-01,France,539859100000.0,99.86,10.2,148.74221,1.56,0.20504347826087,1.0,100.0956,97.80212,0.260531972920083,12.3
2014-07-01,Germany,746936850000.0,99.82251,4.7,105.19635,1.11434782608696,0.20504347826087,1.0,100.3222,101.5001,6.321079516739422,12.3
2014-07-01,Italy,411624300000.0,100.0,12.9,110.70175,2.794,0.20504347826087,0.0,98.85945,98.92175,1.0856086275295465,12.3
2014-07-01,Japan,131724075000000.02,99.87274,3.7,60.28621,0.527,0.21,1.0,100.3901,99.74742,4.88743641987637,12.3
2014-07-01,UK,508741000000.0,99.6,6.0,146.22757,2.7343,0.55641,0.0,95.7346,101.8052,3.469123866883693,12.3
2014-07-01,USA,18406941000000.0,100.5202,6.2,76.64489,2.54,0.13,0.0,101.9187,99.54248,-2.890385793018966,12.3
2014-08-01,Canada,513442750000.00006,99.31525,7.0,155.50932,2.062,0.95,0.0,99.36431,99.9172222759092,0.1430688040871924,13.49
2014-08-01,France,539859100000.0,100.3,10.2,132.21719,1.41,0.191571428571429,1.0,98.50695,97.80795,-0.425624515972127,13.49
2014-08-01,Germany,746936850000.0,99.82251,4.7,142.96779,0.956190476190476,0.191571428571429,1.0,96.74613,101.2732,0.8493913069628022,13.49
2014-08-01,Italy,411624300000.0,100.186,12.5,78.32361,2.633,0.191571428571429,0.0,97.38551,98.50208,-1.3706999653134304,13.49
2014-08-01,Japan,131724075000000.02,100.0764,3.5,53.92787,0.488,0.21,1.0,99.49021,99.71674,-2.720566768047404,13.49
2014-08-01,UK,508741000000.0,99.9,6.0,209.91403,2.5347,0.56119,0.0,95.20801,101.7895,-1.5035053149655238,13.49
2014-08-01,USA,18406941000000.0,100.3523,6.1,71.26214,2.42,0.13,0.0,101.76,99.63799,1.7404464623533786,13.49
2014-09-01,Canada,513442750000.00006,99.39426,7.0,140.3446,2.18095238095238,0.9275,0.0,101.2682,99.857836520462,-4.187272270262358,13.47
2014-09-01,France,539859100000.0,99.92,10.4,242.48574,1.35,0.0970909090909091,1.0,99.75239,97.78699,-0.152337121406902,13.47
2014-09-01,Germany,746936850000.0,99.82251,4.7,177.00503,0.921363636363636,0.0970909090909091,1.0,99.16237,101.1093,-1.4715416026566328,13.47
2014-09-01,Italy,411624300000.0,99.81396,12.9,135.201,2.4,0.0970909090909091,0.0,98.0172,98.34151,-1.7752098236344904,13.47
2014-09-01,Japan,131724075000000.02,100.28,3.5,85.53364,0.497,0.21,1.0,100.5901,99.54192,2.439438044165708,13.47
2014-09-01,UK,508741000000.0,100.0,5.9,267.56604,2.4919,0.56291,0.0,96.05055,101.6351,0.3690246557375022,13.47
2014-09-01,USA,18406941000000.0,100.4278,5.9,84.33692,2.53,0.12,0.0,102.0786,99.84365,-5.466716251394574,13.47
2014-10-01,Canada,516991500000.0,99.47327,6.8,159.83577,2.01045454545455,0.894,1.0,102.0788,99.7553486302649,1.3141484502399488,18.06
2014-10-01,France,539353400000.0,99.95,10.4,208.56678,1.26,0.0826086956521739,1.0,98.1343,97.88334,-0.851041914779931,18.06
2014-10-01,Germany,752989250000.0,99.54263,4.7,150.627,0.790909090909091,0.0826086956521739,1.0,99.45232,101.0795,3.5701241870869507,18.06
2014-10-01,Italy,410248700000.0,99.90697,13.0,104.25889,2.424,0.0826086956521739,0.0,97.91191,98.22118,7.637533257537066,18.06
2014-10-01,Japan,132337275000000.0,99.97455,3.6,122.72887,0.465,0.192,1.0,100.5901,99.32784,-2.415978702474501,18.06
2014-10-01,UK,512334000000.0,100.1,5.9,159.83263,2.2469,0.55836,0.0,96.05055,101.56,7.328387746599815,18.06
2014-10-01,USA,18500031000000.0,100.1755,5.7,100.20666,2.3,0.12,0.0,102.0901,100.1328,0.472069236821408,18.06
2014-11-01,Canada,516991500000.0,99.07822,6.8,216.45082,2.00315789473684,0.9025,1.0,101.7034,99.7679998947897,-1.88046859760114,13.41
2014-11-01,France,539353400000.0,99.78,10.5,195.1889,1.14,0.0809,1.0,96.74177,98.1182,-1.59852483816721,13.41
2014-11-01,Germany,752989250000.0,99.54263,4.6,109.45728,0.719,0.0809,1.0,99.35567,101.1225,-0.4347373678301227,13.41
2014-11-01,Italy,410248700000.0,99.72093,13.3,159.69913,2.29,0.0809,0.0,97.91191,98.14339,-1.0282767607492846,13.41
2014-11-01,Japan,132337275000000.0,99.66913,3.4,129.28373,0.42,0.182,1.0,100.5901,99.18331,-0.3845896496707677,13.41
2014-11-01,UK,512334000000.0,99.9,5.7,142.29186,2.1593,0.55628,0.0,96.36651,101.5244,-4.348756997425536,13.41
2014-11-01,USA,18500031000000.0,99.63463,5.8,88.56003,2.33,0.13,0.0,102.7354,100.4875,-0.3393369877316584,13.41
2014-12-01,Canada,516991500000.0,98.36713,6.7,147.49512,1.85190476190476,0.902,1.0,102.1093,99.9225179169311,0.3808480502918072,16.29
2014-12-01,France,539353400000.0,99.86,10.5,261.02573,0.92,0.0809047619047619,1.0,100.1741,98.47842,-2.08505163142094,16.29
2014-12-01,Germany,752989250000.0,99.54263,4.6,152.41962,0.588947368421053,0.0809047619047619,1.0,100.9987,101.267,-3.350381662083614,16.29
2014-12-01,Italy,410248700000.0,99.72093,12.4,120.30161,1.99,0.0809047619047619,0.0,98.96473,98.20756,-3.9573133013087234,16.29
2014-12-01,Japan,132337275000000.0,99.66913,3.4,188.92578,0.33,0.179,1.0,100.1901,99.21556,-0.9373248393923408,16.29
2014-12-01,UK,512334000000.0,99.9,5.6,210.36075,1.9287,0.55818,0.0,97.84097,101.6585,0.4374011975353408,16.29
2014-12-01,USA,18500031000000.0,99.06969,5.6,85.1875,2.21,0.15,0.0,102.7297,100.8809,3.221581980094282,16.29
2015-01-01,Canada,514113000000.00006,98.20911,6.8,286.05152,1.52571428571429,0.765,1.0,101.4177,99.9882009208485,-6.360306126056366,19.12
2015-01-01,France,542224400000.0,98.86,10.4,178.69872,0.67,0.0626666666666667,1.0,99.80141,98.86644,8.85541965699654,19.12
2015-01-01,Germany,749206540000.0,98.51642,4.5,201.27247,0.39,0.0626666666666667,1.0,98.58247,101.4539,3.04771751116958,19.12
2015-01-01,Italy,411434400000.0,99.34884,12.4,99.27146,1.702,0.0626666666666667,0.0,98.64889,98.71519,8.374933961889738,19.12
2015-01-01,Japan,134346400000000.0,99.56732,3.6,88.68136,0.275,0.173,1.0,102.6899,99.37292,0.7028733102600474,19.12
2015-01-01,UK,513850000000.0,99.2,5.6,201.19104,1.589,0.5626,0.0,97.20906,101.9452,0.2657932527465979,19.12
2015-01-01,USA,18666621000000.0,98.60348,5.7,117.16063,1.88,0.16,0.0,101.9262,101.1459,-6.242070540471958,19.12
2015-02-01,Canada,514113000000.00006,99.07822,6.9,240.58942,1.37947368421053,0.5325,1.0,100.7692,99.8962728266668,0.5995494853594233,15.9
2015-02-01,France,542224400000.0,99.52,10.3,238.49513,0.6,0.0482,1.0,100.8017,99.24167,-2.28122523771791,15.9
2015-02-01,Germany,749206540000.0,99.21654,4.5,161.29883,0.302,0.0482,1.0,99.64562,101.6227,1.0225513263312165,15.9
2015-02-01,Italy,411434400000.0,99.72093,12.4,85.66958,1.557,0.0482,0.0,99.38586,99.5627,0.5297634707263136,15.9
2015-02-01,Japan,134346400000000.0,99.36371,3.5,74.16131,0.33,0.171,1.0,99.79018,99.63211,-1.2490879896901304,15.9
2015-02-01,UK,513850000000.0,99.5,5.5,190.1389,1.7365,0.56363,0.0,98.36756,102.2124,-1.7122587849067137,15.9
2015-02-01,USA,18666621000000.0,99.03172,5.5,100.31974,1.98,0.15,0.0,101.2595,101.1482,-2.3815967523680737,15.9
2015-03-01,Canada,514113000000.00006,99.78931,6.9,131.63589,1.42136363636364,0.5525,1.0,100.1591,99.8978521859411,-4.166333215922334,14.81
2015-03-01,France,542224400000.0,100.17,10.4,174.19758,0.51,0.0271818181818182,1.0,100.6252,99.44373,2.21157927412559,14.81
