date,country,real_gdp,cpi,unemployment_rate,epu,10_yr_yld,3_mo_yld,oecd_rec,ind_out,comp_consumer_conf,pcar_reg,vix,oil,copper,gps,cli,retail_vol,national_share_price,yield_curve,yield_curve_inverted,yield_curve_diff_1mo,yield_curve_diff_3mo,yield_curve_diff_6mo,pre_recession,country_Australia,country_Canada,country_France,country_Germany,country_Italy,country_Japan,country_South Korea,country_UK,country_USA
2002-06-01,Australia,341227000000.0,71.14001,6.372356,55.37496258880491,6.21521739130435,4.84,False,69.57216,101.4052,0.6567561570892,25.27,25.52,125.3,129.7,100.848992400115,52568800000.0,59.95642,1.37521739130435,0,-0.3287826086956498,-0.26053260869565076,0.19749011857707988,1,True,False,False,False,False,False,False,False,False
2002-06-01,Canada,399048500000.0,78.77271,7.8,70.72486,5.59590909090909,2.514,False,96.34328,101.636113379275,0.947213773905498,25.27,25.52,125.3,129.7,100.764663712427,0.386546501123908,50.9911,3.08190909090909,0,-0.25172727272726947,-0.22409090909090956,0.05726623376623019,1,False,True,False,False,False,False,False,False,False
2002-06-01,France,468154200000.0,82.81,8.6,102.20846,5.26,3.46713636363636,True,111.0103,101.2715,-2.16180943660341,25.27,25.52,125.3,129.7,99.4115482943023,0.0,70.79169,1.7928636363636397,0,-0.04023160173160045,0.15996363636363942,0.6085454545454594,0,False,False,True,False,False,False,False,False,False
2002-06-01,Germany,645994960000.0,82.75005999999999,8.4,80.44455,5.16772727272727,3.46713636363636,True,81.95876,98.59946,-9.03981714750922,25.27,25.52,125.3,129.7,99.1342213869671,1.23762376237631,54.31367,1.7005909090909102,0,-0.04774242424242958,0.13819090909090992,0.6385454545454605,0,False,False,False,True,False,False,False,False,False
2002-06-01,Italy,422232300000.0,78.91673,8.8,121.63529,5.406,3.46713636363636,True,121.0739,102.4382,1.37323042763016,25.27,25.52,125.3,129.7,99.9577489734937,-0.179211469533791,106.5378,1.9388636363636396,0,-0.05823160173160025,0.0969636363636397,0.5245454545454598,0,False,False,False,False,True,False,False,False,False
2002-06-01,Japan,120189250000000.0,97.8366,5.4,92.1943643706128,1.365,0.047,False,95.98796,98.88696,2.82545618094336,25.27,25.52,125.3,129.7,99.1217362821129,-0.419655443141942,68.10614,1.318,0,-0.02829999999999977,-0.04509999999999992,0.026999999999999913,0,False,False,False,False,False,True,False,False,False
2002-06-01,South Korea,248502400000000.0,71.2980670824216,3.3,104.50341796875,7.09,4.81,False,53.63409,101.5694,10.8314444350273,25.27,25.52,125.3,129.7,102.212193274414,0.0,39.15583,2.2800000000000002,0,-0.22999999999999954,-0.17999999999999972,-0.0699999999999994,1,False,False,False,False,False,False,True,False,False
2002-06-01,UK,419534000000.0,75.8,5.2,57.54758,5.2689,4.1537,False,101.2112,102.9147,-4.69120040801577,25.27,25.52,125.3,129.7,100.415398331323,1.85430463576171,72.29372,1.1152000000000006,0,0.05529000000000028,0.24278000000000066,0.4848500000000002,0,False,False,False,False,False,False,False,True,False
2002-06-01,USA,14372785000000.0,75.85954,5.8,86.29886,5.16,1.82,True,88.77137,101.0437,-7.15472235405771,25.27,25.52,125.3,129.7,99.4664703048971,1.20870022249733,53.90807,3.34,0,0.0,0.25,0.7199999999999993,0,False,False,False,False,False,False,False,False,True
2002-07-01,Australia,347237000000.0,71.14001,6.495732,71.87314097435667,6.00763157894737,5.07,True,69.57216,101.1852,-2.68923863686465,34.05,26.94,127.7,130.1,100.730867828654,52568800000.0,57.24738,0.9376315789473697,0,-0.43758581235698024,-0.9113684210526305,-0.6292105263157906,0,True,False,False,False,False,False,False,False,False
